ds;country;polygon_source;polygon_id;polygon_name;tiles_visited_related_change;ratio_single_tile_users;baseline_name;baseline_type
19/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10224;0.23107;full_february;DAY_OF_WEEK
26/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10232;0.23321;full_february;DAY_OF_WEEK
09/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;0.10239;0.17364;full_february;DAY_OF_WEEK
15/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.103;0.21083;full_february;DAY_OF_WEEK
19/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10349;0.21465;full_february;DAY_OF_WEEK
26/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10553;0.20932;full_february;DAY_OF_WEEK
10/12/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10563;0.23415;full_february;DAY_OF_WEEK
21/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10581;0.20856;full_february;DAY_OF_WEEK
14/11/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10584;0.23328;full_february;DAY_OF_WEEK
08/11/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10731;0.23306;full_february;DAY_OF_WEEK
02/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10826;0.22328;full_february;DAY_OF_WEEK
25/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.10989;0.21621;full_february;DAY_OF_WEEK
14/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.11029;0.20919;full_february;DAY_OF_WEEK
24/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.11125;0.23582;full_february;DAY_OF_WEEK
14/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1131;0.23342;full_february;DAY_OF_WEEK
23/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.11347;0.21048;full_february;DAY_OF_WEEK
16/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.11511;0.20875;full_february;DAY_OF_WEEK
22/11/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.11686;0.23684;full_february;DAY_OF_WEEK
30/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.11865;0.24322;full_february;DAY_OF_WEEK
27/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.11933;0.23304;full_february;DAY_OF_WEEK
26/11/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12022;0.22285;full_february;DAY_OF_WEEK
28/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12044;0.22707;full_february;DAY_OF_WEEK
20/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12313;0.21305;full_february;DAY_OF_WEEK
12/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1234;0.22636;full_february;DAY_OF_WEEK
23/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12361;0.151388889;full_february;DAY_OF_WEEK
18/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12367;0.21574;full_february;DAY_OF_WEEK
28/11/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12398;0.25039;full_february;DAY_OF_WEEK
24/11/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12479;0.23108;full_february;DAY_OF_WEEK
26/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12524;0.21933;full_february;DAY_OF_WEEK
20/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12559;0.23099;full_february;DAY_OF_WEEK
19/11/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12668;0.22968;full_february;DAY_OF_WEEK
08/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12726;0.21563;full_february;DAY_OF_WEEK
13/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12834;1.56875;full_february;DAY_OF_WEEK
11/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12859;0.22739;full_february;DAY_OF_WEEK
16/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.12985;0.21396;full_february;DAY_OF_WEEK
17/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1301;0.21217;full_february;DAY_OF_WEEK
08/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1303;0.23648;full_february;DAY_OF_WEEK
10/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.13204;0.22197;full_february;DAY_OF_WEEK
16/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.13213;0.23285;full_february;DAY_OF_WEEK
07/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.13239;0.23747;full_february;DAY_OF_WEEK
03/08/2020;IDN;GADM;IDN.9.20_1;Kuningan;0.13268;0.17659;full_february;DAY_OF_WEEK
30/11/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.13322;0.25318;full_february;DAY_OF_WEEK
03/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1339;0.23909;full_february;DAY_OF_WEEK
15/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1356;0.23552;full_february;DAY_OF_WEEK
01/12/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.13602;0.24664;full_february;DAY_OF_WEEK
04/12/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1362;0.26056;full_february;DAY_OF_WEEK
19/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.13738;0.22068;full_february;DAY_OF_WEEK
01/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.13833;0.22781;full_february;DAY_OF_WEEK
24/07/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1387;0.21301;full_february;DAY_OF_WEEK
23/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1394;0.24224;full_february;DAY_OF_WEEK
15/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14099;0.22752;full_february;DAY_OF_WEEK
18/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14112;0.23357;full_february;DAY_OF_WEEK
29/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14244;0.23594;full_february;DAY_OF_WEEK
09/12/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14424;0.26451;full_february;DAY_OF_WEEK
21/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14542;0.21988;full_february;DAY_OF_WEEK
23/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14631;0.23294;full_february;DAY_OF_WEEK
11/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14742;0.23627;full_february;DAY_OF_WEEK
13/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1486;0.24512;full_february;DAY_OF_WEEK
11/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14885;0.21994;full_february;DAY_OF_WEEK
19/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.14946;0.23424;full_february;DAY_OF_WEEK
06/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15125;0.24275;full_february;DAY_OF_WEEK
16/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15183;0.22829;full_february;DAY_OF_WEEK
13/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15221;0.21819;full_february;DAY_OF_WEEK
10/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15402;0.25737;full_february;DAY_OF_WEEK
19/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15403;0.22197;full_february;DAY_OF_WEEK
09/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15598;0.22303;full_february;DAY_OF_WEEK
04/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15667;0.23908;full_february;DAY_OF_WEEK
02/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15695;0.24051;full_february;DAY_OF_WEEK
17/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15851;0.22725;full_february;DAY_OF_WEEK
26/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.15943;0.24444;full_february;DAY_OF_WEEK
18/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1628;0.23543;full_february;DAY_OF_WEEK
21/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.16423;0.23784;full_february;DAY_OF_WEEK
14/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.16484;0.21836;full_february;DAY_OF_WEEK
22/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.16737;0.24906;full_february;DAY_OF_WEEK
21/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.17041;0.25715;full_february;DAY_OF_WEEK
13/12/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.17064;0.26813;full_february;DAY_OF_WEEK
20/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.17187;0.23572;full_february;DAY_OF_WEEK
09/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.17209;0.24499;full_february;DAY_OF_WEEK
02/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.17355;0.22071;full_february;DAY_OF_WEEK
25/10/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.17457;0.24596;full_february;DAY_OF_WEEK
23/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.1792;0.23579;full_february;DAY_OF_WEEK
12/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.17959;0.22583;full_february;DAY_OF_WEEK
04/08/2020;IDN;GADM;IDN.9.20_1;Kuningan;0.182638889;0.18144;full_february;DAY_OF_WEEK
23/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.18535;0.22605;full_february;DAY_OF_WEEK
03/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.18665;0.23409;full_february;DAY_OF_WEEK
24/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.18708;0.23307;full_february;DAY_OF_WEEK
01/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.18812;0.23923;full_february;DAY_OF_WEEK
25/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.19056;0.24477;full_february;DAY_OF_WEEK
22/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.19538;0.22955;full_february;DAY_OF_WEEK
04/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.19744;0.23172;full_february;DAY_OF_WEEK
06/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.19955;0.23301;full_february;DAY_OF_WEEK
06/12/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.20936;0.29432;full_february;DAY_OF_WEEK
20/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.21144;0.24186;full_february;DAY_OF_WEEK
24/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.21156;0.24172;full_february;DAY_OF_WEEK
05/06/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.21979;0.23574;full_february;DAY_OF_WEEK
19/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.22175;0.23412;full_february;DAY_OF_WEEK
27/09/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.22466;0.25829;full_february;DAY_OF_WEEK
05/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.24937;0.24823;full_february;DAY_OF_WEEK
22/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.25155;0.23773;full_february;DAY_OF_WEEK
20/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.25468;0.24472;full_february;DAY_OF_WEEK
27/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.25505;0.25224;full_february;DAY_OF_WEEK
28/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.25527;0.24607;full_february;DAY_OF_WEEK
27/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.25772;0.24997;full_february;DAY_OF_WEEK
30/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.2581;0.24104;full_february;DAY_OF_WEEK
31/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.25931;0.24878;full_february;DAY_OF_WEEK
22/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.26545;0.23628;full_february;DAY_OF_WEEK
21/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.26591;0.25306;full_february;DAY_OF_WEEK
02/08/2020;IDN;GADM;IDN.9.20_1;Kuningan;0.27151;0.16329;full_february;DAY_OF_WEEK
26/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.27447;0.26474;full_february;DAY_OF_WEEK
30/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.28079;0.27275;full_february;DAY_OF_WEEK
01/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.28452;0.24676;full_february;DAY_OF_WEEK
31/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.29683;0.24592;full_february;DAY_OF_WEEK
18/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.29814;0.27563;full_february;DAY_OF_WEEK
09/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.29909;0.26187;full_february;DAY_OF_WEEK
13/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.29939;0.27192;full_february;DAY_OF_WEEK
25/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.30243;0.27955;full_february;DAY_OF_WEEK
23/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.30406;0.24364;full_february;DAY_OF_WEEK
14/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.30591;0.27119;full_february;DAY_OF_WEEK
15/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.3089;0.25919;full_february;DAY_OF_WEEK
14/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.31039;0.26452;full_february;DAY_OF_WEEK
21/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.31042;0.27839;full_february;DAY_OF_WEEK
28/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.31437;0.26985;full_february;DAY_OF_WEEK
29/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.31447;0.26839;full_february;DAY_OF_WEEK
07/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.31489;0.26531;full_february;DAY_OF_WEEK
16/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.31673;0.26223;full_february;DAY_OF_WEEK
02/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.31785;0.26083;full_february;DAY_OF_WEEK
15/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.3211;0.28441;full_february;DAY_OF_WEEK
29/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.32153;0.27696;full_february;DAY_OF_WEEK
04/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.3262;0.27625;full_february;DAY_OF_WEEK
13/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.32713;0.26529;full_february;DAY_OF_WEEK
17/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.32796;0.26952;full_february;DAY_OF_WEEK
06/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.33357;0.27847;full_february;DAY_OF_WEEK
08/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.33512;0.28855;full_february;DAY_OF_WEEK
27/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.33857;0.27541;full_february;DAY_OF_WEEK
12/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.33945;0.28963;full_february;DAY_OF_WEEK
18/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.34559;0.27832;full_february;DAY_OF_WEEK
11/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.35006;0.27887;full_february;DAY_OF_WEEK
25/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.35142;0.28579;full_february;DAY_OF_WEEK
04/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.35352;0.28051;full_february;DAY_OF_WEEK
03/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.35653;0.27915;full_february;DAY_OF_WEEK
02/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.35824;0.27581;full_february;DAY_OF_WEEK
11/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.36633;0.28322;full_february;DAY_OF_WEEK
30/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.36802;0.28437;full_february;DAY_OF_WEEK
28/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.36894;0.29464;full_february;DAY_OF_WEEK
19/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.38713;0.27243;full_february;DAY_OF_WEEK
08/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.39189;0.28104;full_february;DAY_OF_WEEK
29/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.39484;0.29064;full_february;DAY_OF_WEEK
09/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.39583;0.29386;full_february;DAY_OF_WEEK
06/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.39622;0.29908;full_february;DAY_OF_WEEK
10/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.40266;0.30503;full_february;DAY_OF_WEEK
17/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.40287;0.28305;full_february;DAY_OF_WEEK
24/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.4065;0.30377;full_february;DAY_OF_WEEK
12/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.42931;0.29184;full_february;DAY_OF_WEEK
05/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.43213;0.29701;full_february;DAY_OF_WEEK
07/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.43346;0.30831;full_february;DAY_OF_WEEK
03/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.43899;0.29213;full_february;DAY_OF_WEEK
07/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;0.452777778;0.17754;full_february;DAY_OF_WEEK
10/05/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.48115;0.31181;full_february;DAY_OF_WEEK
26/04/2020;IDN;GADM;IDN.9.20_1;Kuningan;-0.4937;0.33089;full_february;DAY_OF_WEEK
02/03/2020;IDN;GADM;IDN.9.20_1;Kuningan;0.670138889;0.16291;full_february;DAY_OF_WEEK
01/03/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00058;0.20334;full_february;DAY_OF_WEEK
28/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00072;0.19435;full_february;DAY_OF_WEEK
03/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00085;0.20977;full_february;DAY_OF_WEEK
08/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00096;0.20395;full_february;DAY_OF_WEEK
05/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00098;0.21263;full_february;DAY_OF_WEEK
14/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00109;0.20839;full_february;DAY_OF_WEEK
23/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00114;0.23073;full_february;DAY_OF_WEEK
07/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00158;0.21719;full_february;DAY_OF_WEEK
10/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00184;0.21375;full_february;DAY_OF_WEEK
23/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00195;0.19565;full_february;DAY_OF_WEEK
17/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00199;0.20154;full_february;DAY_OF_WEEK
12/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00201;0.21606;full_february;DAY_OF_WEEK
31/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00435;0.19823;full_february;DAY_OF_WEEK
16/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00473;0.19766;full_february;DAY_OF_WEEK
10/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00515;0.20439;full_february;DAY_OF_WEEK
02/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00557;0.20715;full_february;DAY_OF_WEEK
23/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00562;0.20678;full_february;DAY_OF_WEEK
17/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00601;0.21452;full_february;DAY_OF_WEEK
09/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00608;0.20765;full_february;DAY_OF_WEEK
06/03/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00614;0.19039;full_february;DAY_OF_WEEK
21/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00651;0.22065;full_february;DAY_OF_WEEK
27/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.00781;0.20307;full_february;DAY_OF_WEEK
26/10/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00883;0.21646;full_february;DAY_OF_WEEK
22/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00887;0.20269;full_february;DAY_OF_WEEK
18/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.0092;0.21323;full_february;DAY_OF_WEEK
08/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.00984;0.21036;full_february;DAY_OF_WEEK
23/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01208;0.19904;full_february;DAY_OF_WEEK
20/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.01234;0.19381;full_february;DAY_OF_WEEK
25/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01247;0.19468;full_february;DAY_OF_WEEK
28/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.01313;0.21731;full_february;DAY_OF_WEEK
11/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01368;0.21507;full_february;DAY_OF_WEEK
12/10/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.01493;0.21794;full_february;DAY_OF_WEEK
19/10/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01541;0.21984;full_february;DAY_OF_WEEK
12/12/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.01614;0.23259;full_february;DAY_OF_WEEK
15/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01628;0.21993;full_february;DAY_OF_WEEK
14/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.01636;0.22068;full_february;DAY_OF_WEEK
24/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.01658;0.19925;full_february;DAY_OF_WEEK
14/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01667;0.20577;full_february;DAY_OF_WEEK
19/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.0169;0.22055;full_february;DAY_OF_WEEK
15/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01739;0.19687;full_february;DAY_OF_WEEK
07/12/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01777;0.22988;full_february;DAY_OF_WEEK
22/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01778;0.19268;full_february;DAY_OF_WEEK
16/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.01966;0.20146;full_february;DAY_OF_WEEK
07/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.01999;0.19417;full_february;DAY_OF_WEEK
27/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02016;0.19753;full_february;DAY_OF_WEEK
26/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02029;0.22855;full_february;DAY_OF_WEEK
05/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.0204;0.22375;full_february;DAY_OF_WEEK
13/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02062;0.21775;full_february;DAY_OF_WEEK
17/10/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02137;0.22134;full_february;DAY_OF_WEEK
30/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02141;0.20472;full_february;DAY_OF_WEEK
15/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02176;0.19631;full_february;DAY_OF_WEEK
10/03/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02191;0.18851;full_february;DAY_OF_WEEK
21/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02257;0.20606;full_february;DAY_OF_WEEK
04/03/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02288;0.20619;full_february;DAY_OF_WEEK
03/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02306;0.21183;full_february;DAY_OF_WEEK
06/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02369;0.20999;full_february;DAY_OF_WEEK
14/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02392;0.19294;full_february;DAY_OF_WEEK
18/10/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02404;0.22658;full_february;DAY_OF_WEEK
05/03/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02494;0.18658;full_february;DAY_OF_WEEK
14/03/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02584;0.19541;full_february;DAY_OF_WEEK
08/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02586;0.22941;full_february;DAY_OF_WEEK
20/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02682;0.21758;full_february;DAY_OF_WEEK
12/03/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02689;0.18762;full_february;DAY_OF_WEEK
13/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.0269;0.22222;full_february;DAY_OF_WEEK
11/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02726;0.20808;full_february;DAY_OF_WEEK
07/10/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02932;0.21738;full_february;DAY_OF_WEEK
08/10/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.02967;0.22111;full_february;DAY_OF_WEEK
02/09/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.02974;0.19234;full_february;DAY_OF_WEEK
19/07/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.03024;0.19678;full_february;DAY_OF_WEEK
25/06/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.03026;0.21013;full_february;DAY_OF_WEEK
08/12/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.03054;0.22607;full_february;DAY_OF_WEEK
13/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.03064;0.20096;full_february;DAY_OF_WEEK
20/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.03104;0.22357;full_february;DAY_OF_WEEK
29/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.03124;0.19284;full_february;DAY_OF_WEEK
17/03/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.03172;0.20895;full_february;DAY_OF_WEEK
30/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.03197;0.24827;full_february;DAY_OF_WEEK
03/12/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.03228;0.23529;full_february;DAY_OF_WEEK
01/12/2020;IDN;GADM;IDN.9.21_1;Majalengka;-0.03228;0.24776;full_february;DAY_OF_WEEK
17/08/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.03328;0.20926;full_february;DAY_OF_WEEK
04/11/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.03338;0.20821;full_february;DAY_OF_WEEK
28/10/2020;IDN;GADM;IDN.9.21_1;Majalengka;0.03345;0.22089;full_february;DAY_OF_WEEK
